txn_id,user_id,amount,merchant,country,card_present,device_type,timestamp,velocity_1h,is_international,label
46182,4148,160.03,6,1,1,1,5861,2,0,0
46183,4390,128.02,3,2,0,0,5862,4,0,0
46184,2348,297.22,4,6,0,2,5863,4,0,0
46185,1592,172.76,6,6,0,2,5864,5,1,0
46186,2242,286.66,5,6,0,2,5865,3,0,1
46187,3629,192.02,6,0,0,0,5866,1,0,0
46188,855,150.49,4,3,0,0,5867,3,1,0
46189,751,188.01,3,2,1,2,5868,1,0,0
46190,4050,372.58,6,3,0,0,5869,2,0,0
46191,2368,196.86,4,3,0,0,5870,1,0,0
46192,239,253.62,7,1,1,2,5871,2,0,0
46193,2696,279.08,2,4,1,2,5872,2,0,0
46194,4637,158.72,1,3,0,0,5873,1,0,0
46195,1317,132.63,1,7,1,0,5874,0,1,1
46196,2305,416.05,3,2,1,0,5875,1,0,1
46197,108,294.53,6,3,1,2,5876,2,0,0
46198,1605,190.87,6,3,0,0,5877,3,0,0
46199,1909,352.51,4,7,1,1,5878,1,0,0
46200,2231,194.79,4,6,0,1,5879,0,0,0
46201,3778,196.84,0,3,0,0,5880,1,1,0
46202,367,198.36,7,1,1,1,5881,7,0,1
46203,4927,258.57,2,1,0,1,5882,0,0,0
46204,2910,149.01,1,2,0,0,5883,2,0,0
46205,3595,148.72,1,6,0,2,5884,0,0,0
46206,2922,121.65,4,7,1,0,5885,2,0,0
46207,4269,251.37,7,1,0,0,5886,2,0,1
46208,1741,143.45,2,1,0,1,5887,1,1,0
46209,2819,138.8,6,5,0,1,5888,1,0,0
46210,1354,170.6,2,2,1,1,5889,3,0,0
46211,452,275.27,6,7,1,0,5890,2,0,0
46212,4567,192.05,3,0,1,0,5891,0,0,0
46213,4417,266.91,3,4,1,1,5892,1,0,0
46214,4537,119.03,4,0,0,1,5893,3,0,0
46215,2447,135.79,5,5,0,2,5894,2,0,0
46216,2236,220.0,7,4,0,2,5895,1,0,0
46217,3510,145.7,4,1,0,1,5896,3,0,0
46218,885,342.0,2,1,1,2,5897,1,0,1
46219,3520,231.62,5,2,0,0,5898,1,0,0
46220,743,215.43,5,1,0,0,5899,1,1,0
46221,2040,120.33,3,2,0,0,5900,0,1,0
46222,2563,213.11,3,3,1,0,5901,1,1,0
46223,1261,178.51,6,2,0,2,5902,3,0,1
46224,4277,134.19,4,2,0,1,5903,3,0,0
46225,4506,189.72,5,6,0,2,5904,2,0,1
46226,2335,127.92,2,0,0,0,5905,3,0,0
46227,386,172.3,6,3,0,0,5906,0,0,0
46228,603,136.0,5,0,1,0,5907,2,0,0
46229,443,119.85,3,7,1,2,5908,2,0,0
46230,3308,156.02,4,4,1,1,5909,1,1,1
46231,2633,155.78,0,6,1,2,5910,1,0,0
46232,3968,177.1,7,3,0,2,5911,4,0,0
46233,3302,380.12,6,5,1,2,5912,0,0,0
46234,2302,125.62,7,5,1,0,5913,2,0,0
46235,4451,139.28,2,3,1,0,5914,2,0,0
46236,3567,166.91,5,1,0,0,5915,3,1,0
46237,2477,153.38,7,0,1,0,5916,4,0,0
46238,4571,185.48,1,5,1,2,5917,2,0,0
46239,4011,249.35,1,5,1,2,5918,4,0,0
46240,2390,162.34,2,7,0,1,5919,1,1,0
46241,1831,148.59,1,3,0,1,5920,3,0,0
46242,4074,139.69,7,1,1,2,5921,4,0,0
46243,3415,243.07,4,5,1,0,5922,4,0,0
46244,4830,126.77,4,3,0,1,5923,3,0,0
46245,2267,172.2,7,3,1,0,5924,2,0,0
46246,596,156.39,1,3,0,2,5925,4,1,0
46247,191,199.12,6,2,0,0,5926,2,0,0
46248,3463,181.61,2,0,1,2,5927,2,1,0
46249,644,153.06,6,5,0,2,5928,2,0,0
46250,4190,127.94,4,7,1,0,5929,4,0,0
46251,1119,130.73,7,1,0,2,5930,2,0,1
46252,3768,210.48,1,0,0,0,5931,2,0,0
46253,1668,173.35,0,2,1,2,5932,4,1,1
46254,1106,243.32,0,5,1,0,5933,4,0,0
46255,4436,326.46,2,6,1,0,5934,2,0,0
46256,2856,208.83,6,4,0,0,5935,1,0,0
46257,2160,313.53,0,1,0,0,5936,1,1,0
46258,4399,121.24,5,3,0,1,5937,1,0,0
46259,4147,180.68,0,5,0,2,5938,2,0,0
46260,806,143.85,5,6,1,0,5939,3,0,0
46261,701,136.52,4,6,1,2,5940,2,0,0
46262,3792,145.32,3,4,1,1,5941,2,0,0
46263,4757,255.95,0,4,0,2,5942,2,0,0
46264,1801,198.52,6,4,0,2,5943,6,0,1
46265,1908,239.09,7,0,0,0,5944,2,0,0
46266,1137,174.42,7,0,1,1,5945,2,0,0
46267,4132,143.87,7,1,1,0,5946,0,1,1
46268,623,169.52,6,7,0,0,5947,4,0,0
46269,2897,138.35,6,5,0,1,5948,1,1,1
46270,4969,499.86,7,0,0,2,5949,2,0,1
46271,1416,237.65,4,7,0,2,5950,1,0,1
46272,2063,124.15,2,5,1,0,5951,1,0,0
46273,2688,613.73,6,6,1,2,5952,3,0,0
46274,4263,131.98,5,6,0,0,5953,2,0,0
46275,1689,204.87,2,3,0,0,5954,4,0,0
46276,4159,157.14,3,0,1,0,5955,1,0,0
46277,203,181.76,3,3,0,0,5956,1,0,0
46278,1539,219.22,5,1,1,0,5957,2,0,0
46279,1125,147.8,5,5,0,1,5958,3,0,0
46280,895,127.64,4,3,0,1,5959,2,0,0
46281,1556,204.6,1,5,1,0,5960,0,0,0
46282,2451,121.07,0,5,0,1,5961,4,0,0
46283,787,139.38,0,4,0,2,5962,3,0,0
46284,976,119.7,1,1,0,0,5963,1,1,1
46285,4930,225.33,7,1,0,2,5964,1,1,1
46286,4289,290.36,5,6,0,1,5965,3,0,0
46287,2947,150.41,2,0,1,1,5966,2,1,1
46288,2200,149.24,7,1,1,1,5967,1,0,0
46289,3878,127.2,1,4,0,2,5968,3,0,0
46290,4482,122.47,1,3,1,0,5969,4,0,0
46291,3280,140.5,4,0,0,0,5970,2,0,0
46292,3037,275.98,0,1,1,2,5971,1,0,0
46293,4076,192.69,4,6,1,2,5972,2,1,0
46294,4268,119.91,1,3,1,1,5973,2,1,1
46295,337,194.22,2,2,1,0,5974,3,1,0
46296,3668,123.15,0,5,1,0,5975,1,0,0
46297,2940,162.37,1,7,1,2,5976,2,0,0
46298,605,337.05,5,0,1,0,5977,2,0,0
46299,2537,198.0,3,4,1,2,5978,1,0,0
46300,666,194.72,5,5,1,0,5979,1,1,0
46301,2918,208.82,4,2,0,0,5980,0,0,0
46302,1233,130.96,4,6,1,2,5981,2,0,0
46303,3788,126.84,1,3,0,1,5982,2,0,0
46304,352,156.27,5,2,0,0,5983,2,0,0
46305,1762,135.81,7,1,1,2,5984,4,0,0
46306,2896,120.87,4,0,1,0,5985,2,0,0
46307,3767,152.26,4,0,0,1,5986,4,0,0
46308,4571,174.01,3,2,1,0,5987,1,0,0
46309,2525,123.13,6,2,1,1,5988,1,0,0
46310,1150,404.84,4,6,1,1,5989,0,0,0
46311,4539,234.91,0,6,0,0,5990,1,0,0
46312,4351,226.06,4,7,1,0,5991,2,0,0
46313,70,288.71,4,5,0,0,5992,1,0,0
46314,578,190.39,0,2,1,0,5993,2,0,0
46315,4591,165.13,7,5,0,2,5994,5,0,0
46316,4085,172.01,4,3,0,0,5995,4,0,1
46317,4877,136.56,1,2,0,0,5996,5,1,0
46318,2451,157.26,3,4,1,0,5997,2,1,0
46319,4947,246.83,0,2,0,0,5998,1,1,0
46320,129,174.8,5,1,0,2,5999,1,0,0
46321,1507,135.21,7,0,0,0,6000,3,0,0
46322,4089,277.63,6,3,0,2,6001,2,0,0
46323,1649,203.0,7,2,1,2,6002,2,0,0
46324,3168,192.01,0,5,1,1,6003,1,0,0
46325,2549,397.66,0,3,1,0,6004,2,1,1
46326,1480,326.46,1,1,0,0,6005,2,1,1
46327,1803,131.67,5,3,1,1,6006,1,0,0
46328,8,227.5,6,3,0,0,6007,3,0,0
46329,220,306.14,2,1,0,1,6008,1,0,0
46330,725,277.28,0,6,0,2,6009,3,0,0
46331,4198,294.84,4,2,1,1,6010,0,0,0
46332,2050,250.3,3,3,0,1,6011,2,0,0
46333,3786,478.51,2,2,0,1,6012,0,0,0
46334,3913,144.48,3,0,1,2,6013,0,0,0
46335,2743,132.87,1,4,0,0,6014,2,0,0
46336,771,125.31,7,5,0,0,6015,1,0,1
46337,4930,257.82,2,1,1,1,6016,0,0,0
46338,740,167.21,2,7,1,1,6017,6,0,0
46339,4296,142.88,2,6,1,1,6018,3,0,0
46340,4122,209.47,6,2,1,0,6019,2,0,0
46341,2018,119.07,3,3,0,1,6020,0,0,1
46342,4198,136.52,0,4,0,2,6021,3,0,1
46343,197,157.04,7,2,1,1,6022,3,0,0
46344,510,138.09,5,4,0,2,6023,0,1,1
46345,1996,152.56,6,7,1,1,6024,2,0,0
46346,1015,133.46,3,2,0,2,6025,2,0,0
46347,3102,119.32,2,1,0,0,6026,4,0,0
46348,923,173.87,7,3,1,2,6027,5,0,0
46349,2347,124.85,4,2,0,0,6028,3,0,0
46350,3205,220.93,5,1,0,0,6029,5,0,0
46351,1792,124.07,7,1,1,1,6030,0,0,0
46352,1556,235.38,0,7,0,0,6031,2,0,0
46353,21,124.08,4,1,1,0,6032,3,0,0
46354,1923,408.64,2,2,0,1,6033,3,0,1
46355,1065,154.9,1,4,1,0,6034,2,0,0
46356,1984,147.54,4,0,0,2,6035,2,0,0
46357,1900,148.16,0,4,1,2,6036,2,0,0
46358,3544,141.13,3,6,1,1,6037,0,0,0
46359,967,134.61,4,5,1,1,6038,2,0,0
46360,2507,260.5,0,6,1,1,6039,1,1,0
46361,514,168.49,5,5,1,2,6040,4,0,0
46362,3575,127.42,5,2,0,1,6041,2,0,0
46363,3116,255.68,1,0,1,0,6042,4,1,0
46364,41,276.76,1,1,0,0,6043,0,0,0
46365,263,324.64,5,6,1,0,6044,1,0,1
46366,1033,122.83,0,0,0,0,6045,1,0,0
46367,3125,170.42,5,2,1,0,6046,3,0,0
46368,1820,193.21,2,3,0,0,6047,1,0,0
46369,128,266.94,0,3,1,2,6048,3,0,0
46370,2579,196.45,1,7,0,0,6049,0,0,0
46371,4621,167.97,3,2,1,1,6050,2,0,0
46372,4853,234.36,7,2,0,0,6051,4,1,1
46373,3014,168.79,6,4,0,1,6052,1,0,0
46374,3212,145.9,0,1,0,0,6053,4,0,0
46375,894,189.11,1,0,0,0,6054,0,0,1
46376,2807,176.27,6,4,1,2,6055,2,0,0
46377,2280,172.53,5,7,0,2,6056,1,0,0
46378,4184,136.02,1,6,0,0,6057,3,1,1
46379,2814,268.38,4,0,0,2,6058,2,1,0
46380,1788,123.7,7,7,0,0,6059,4,0,1
46381,4733,123.4,4,1,0,0,6060,1,1,0
46382,2249,131.06,6,4,1,0,6061,1,0,0
46383,3034,128.51,3,3,0,2,6062,1,0,1
46384,2409,290.4,0,7,0,2,6063,1,0,0
46385,2180,243.97,5,2,0,2,6064,4,0,1
46386,177,145.81,2,3,0,1,6065,3,0,0
46387,3124,143.69,1,6,0,0,6066,0,0,0
46388,22,160.61,3,1,0,1,6067,2,0,0
46389,653,177.93,6,0,0,1,6068,1,0,0
46390,3391,151.13,7,1,1,2,6069,2,1,1
46391,783,307.83,4,0,1,2,6070,3,0,0
46392,168,122.96,2,4,0,2,6071,1,0,1
46393,1062,379.11,4,7,1,2,6072,1,0,0
46394,873,186.42,6,1,1,1,6073,1,0,0
46395,1782,351.12,2,6,1,1,6074,4,0,1
46396,1397,214.18,7,3,0,2,6075,2,1,0
46397,632,132.16,2,0,0,1,6076,2,1,0
46398,1602,213.59,1,5,1,0,6077,0,0,0
46399,2882,396.16,2,5,0,0,6078,5,0,0
46400,1451,174.45,1,6,0,2,6079,2,1,1
46401,1864,287.14,1,6,1,0,6080,1,0,0
46402,722,486.86,3,4,1,0,6081,2,0,0
46403,4536,152.06,3,3,1,0,6082,3,0,0
46404,3337,161.55,1,7,1,2,6083,1,0,0
46405,243,144.72,7,2,0,0,6084,1,0,0
46406,2649,326.36,0,7,1,0,6085,1,0,0
46407,4639,197.78,1,2,0,0,6086,3,0,0
46408,4373,232.25,7,4,0,0,6087,1,0,0
46409,4646,136.78,3,3,0,0,6088,3,1,1
46410,403,163.88,4,7,1,0,6089,0,1,0
46411,1454,200.07,7,2,0,0,6090,2,0,0
46412,997,225.51,5,3,0,2,6091,1,0,0
46413,4172,204.58,5,6,0,0,6092,4,0,0
46414,3151,217.93,3,2,0,2,6093,1,0,0
46415,4414,195.52,4,1,0,1,6094,2,0,0
46416,3502,136.27,6,6,1,0,6095,3,0,0
46417,1187,182.14,6,2,0,0,6096,2,0,0
46418,1382,298.95,3,6,1,2,6097,2,0,0
46419,4425,129.34,4,5,0,1,6098,2,0,0
46420,1855,140.59,0,3,0,0,6099,1,0,0
46421,1905,165.45,5,2,1,2,6100,2,0,0
46422,3667,125.09,4,5,0,0,6101,1,1,1
46423,1949,157.11,7,7,1,0,6102,2,1,0
46424,4034,162.17,1,2,0,0,6103,1,0,0
46425,4572,256.97,3,4,0,0,6104,3,0,0
46426,3528,456.75,7,4,1,0,6105,0,0,0
46427,1753,135.86,3,3,1,2,6106,1,0,0
46428,1738,137.71,1,1,0,0,6107,3,0,0
46429,1814,313.12,3,6,0,0,6108,3,0,0
46430,1955,295.69,1,2,0,0,6109,5,0,0
46431,4010,381.75,2,2,1,2,6110,0,0,0
46432,538,265.99,5,7,0,1,6111,4,0,0
46433,2391,182.3,3,7,0,0,6112,1,0,0
46434,1790,187.76,3,2,1,1,6113,2,1,0
46435,1191,163.59,3,2,0,1,6114,3,0,0
46436,3937,119.86,1,7,1,1,6115,3,0,0
46437,1496,173.65,2,7,0,1,6116,5,0,0
46438,2188,288.06,4,2,0,0,6117,3,0,0
46439,4524,128.21,2,0,0,0,6118,2,0,0
46440,3371,137.74,0,3,0,1,6119,3,1,1
46441,1260,134.3,6,4,0,2,6120,4,0,0
46442,4076,119.96,6,6,1,2,6121,0,0,0
46443,3031,130.96,6,0,0,0,6122,4,0,0
46444,4696,167.3,4,1,0,2,6123,1,0,0
46445,97,249.75,5,3,0,1,6124,1,1,1
46446,4574,122.28,2,5,0,2,6125,3,0,0
46447,4587,162.71,1,4,1,2,6126,1,0,0
46448,1320,268.01,6,6,0,0,6127,1,0,0
46449,4502,326.94,7,4,0,2,6128,2,0,1
46450,715,125.42,2,4,1,2,6129,4,0,0
46451,2495,206.18,6,6,1,0,6130,2,0,0
46452,2747,212.89,6,1,1,0,6131,3,0,0
46453,4044,395.05,7,2,1,2,6132,2,0,0
46454,585,121.55,0,5,1,2,6133,4,0,0
46455,954,248.63,2,4,0,2,6134,1,0,1
46456,2898,195.4,6,7,0,2,6135,0,1,1
46457,2031,124.88,1,6,1,1,6136,3,0,0
46458,594,152.27,4,3,0,0,6137,4,0,0
46459,1832,182.78,3,0,1,2,6138,1,1,0
46460,356,123.36,5,0,0,0,6139,3,0,0
46461,1677,216.85,3,4,1,0,6140,1,1,0
46462,3119,284.69,4,1,1,0,6141,1,0,0
46463,112,182.48,4,3,0,0,6142,5,0,0
46464,3735,210.37,5,3,1,0,6143,0,0,0
46465,4471,198.43,4,0,0,0,6144,5,0,0
46466,845,123.79,4,6,1,1,6145,3,0,0
46467,2174,149.92,1,7,0,2,6146,1,0,1
46468,3079,266.45,1,4,1,1,6147,0,0,0
46469,2610,241.95,3,7,0,0,6148,4,0,0
46470,1384,152.59,6,3,0,0,6149,2,1,1
46471,3971,177.85,4,6,1,0,6150,1,0,0
46472,362,331.29,0,3,0,0,6151,1,0,1
46473,679,431.08,5,0,1,2,6152,5,0,0
46474,2812,249.58,5,6,0,0,6153,0,0,0
46475,2823,144.92,1,0,0,1,6154,2,0,0
46476,1732,127.42,7,2,1,2,6155,1,0,0
46477,1288,300.31,7,4,0,0,6156,3,0,0
46478,4896,205.49,6,3,0,0,6157,4,0,0
46479,275,263.64,0,0,1,0,6158,4,0,0
46480,906,125.43,1,0,1,1,6159,2,0,0
46481,1883,185.24,2,6,1,0,6160,4,0,0
46482,492,284.7,2,2,1,2,6161,3,0,0
46483,4755,124.07,2,2,0,2,6162,2,0,1
46484,541,333.71,7,1,1,1,6163,4,1,1
46485,2887,204.87,4,4,1,0,6164,1,0,0
46486,4416,155.73,0,2,1,1,6165,0,0,0
46487,456,209.37,0,2,1,0,6166,2,0,0
46488,651,219.23,5,6,0,2,6167,1,0,0
46489,1313,199.89,1,0,0,2,6168,0,0,0
46490,1305,222.77,1,2,0,0,6169,1,0,0
46491,4513,130.43,5,7,1,2,6170,2,0,0
46492,3610,180.92,3,4,0,0,6171,3,0,0
46493,804,149.36,0,0,0,0,6172,3,0,0
46494,798,130.06,2,0,1,2,6173,2,0,0
46495,3385,216.73,0,3,0,2,6174,2,1,1
46496,4705,192.44,6,1,1,0,6175,1,1,0
46497,2013,716.36,4,1,0,1,6176,0,1,1
46498,2841,265.15,4,6,0,2,6177,2,0,0
46499,3063,161.0,2,0,1,0,6178,1,0,0
46500,1081,239.95,0,1,0,0,6179,0,0,0
46501,1314,135.47,4,6,0,1,6180,1,0,0
46502,2646,169.84,1,6,0,0,6181,3,0,0
46503,3635,160.33,2,2,0,0,6182,1,0,0
46504,2054,194.47,2,6,1,1,6183,2,0,0
46505,3515,249.67,0,2,1,0,6184,3,0,0
46506,310,168.54,1,1,1,0,6185,4,0,0
46507,785,279.08,0,5,1,2,6186,1,0,0
46508,1615,230.91,2,7,1,2,6187,3,0,0
46509,823,144.2,5,2,1,2,6188,0,0,0
46510,1328,179.89,0,6,1,0,6189,3,0,0
46511,58,271.04,2,0,1,2,6190,3,1,0
46512,1249,230.99,4,6,0,0,6191,2,0,1
46513,1450,256.57,1,3,0,1,6192,1,0,0
46514,518,142.89,7,4,0,0,6193,3,0,0
46515,2078,240.12,5,1,0,2,6194,3,0,0
46516,151,160.63,3,6,1,1,6195,1,0,0
46517,4644,376.53,6,0,0,0,6196,3,0,0
46518,2158,169.17,0,2,0,0,6197,0,0,0
46519,3674,300.8,6,2,0,0,6198,2,0,0
46520,2514,206.04,4,0,0,0,6199,2,1,0
46521,2285,335.66,3,0,0,0,6200,4,0,0
46522,1395,185.74,7,7,0,0,6201,3,0,0
46523,1706,140.68,3,3,0,0,6202,1,0,0
46524,1173,203.49,1,0,0,1,6203,2,0,1
46525,2422,142.73,3,6,1,2,6204,2,0,0
46526,600,271.15,3,2,0,0,6205,0,0,1
46527,3505,126.17,4,7,1,0,6206,6,0,0
46528,2300,140.94,4,0,0,1,6207,2,0,0
46529,4016,241.43,3,6,1,1,6208,2,0,0
46530,1497,162.24,2,7,1,0,6209,3,0,0
46531,3118,132.83,3,6,1,0,6210,3,1,0
46532,4703,532.46,5,2,0,0,6211,2,0,0
46533,435,167.78,3,2,1,0,6212,1,1,0
46534,2659,171.02,6,5,0,0,6213,3,0,0
46535,3700,153.81,2,2,1,2,6214,1,0,0
46536,2324,124.47,1,5,0,0,6215,4,0,0
46537,2896,141.16,4,0,0,1,6216,3,0,1
46538,1532,145.31,0,7,1,0,6217,3,0,0
46539,3167,186.73,3,7,0,0,6218,3,0,0
46540,4763,339.17,3,5,1,0,6219,7,1,1
46541,782,131.04,2,6,0,0,6220,2,0,0
46542,1426,413.08,4,5,1,0,6221,4,0,0
46543,4929,170.41,1,2,1,0,6222,2,0,0
46544,2552,188.98,6,5,1,2,6223,3,0,0
46545,3487,121.85,0,4,1,0,6224,2,0,0
46546,2324,271.26,4,4,1,1,6225,3,0,0
46547,4422,280.51,3,6,0,1,6226,3,0,0
46548,557,230.98,3,4,0,2,6227,4,0,0
46549,513,131.56,6,7,1,2,6228,3,0,0
46550,3219,160.48,7,5,0,0,6229,2,0,0
46551,4152,367.91,5,4,0,0,6230,2,0,0
46552,4116,162.86,2,2,0,2,6231,1,0,0
46553,3542,153.3,7,7,1,0,6232,2,0,0
46554,2900,126.16,2,6,1,2,6233,2,0,0
46555,4097,125.64,6,1,1,0,6234,1,0,0
46556,2961,164.34,4,4,0,0,6235,2,0,0
46557,4944,181.19,7,1,1,0,6236,3,0,0
46558,1253,258.35,5,3,1,2,6237,5,0,0
46559,725,309.14,7,3,0,2,6238,1,0,1
46560,1307,159.83,7,2,1,2,6239,2,0,0
46561,760,267.35,0,3,1,0,6240,3,0,0
46562,227,181.77,1,7,0,0,6241,2,1,1
46563,4798,406.94,7,0,0,2,6242,2,0,0
46564,308,330.82,7,6,0,2,6243,2,0,0
46565,3379,218.9,0,2,1,0,6244,1,1,0
46566,3010,135.78,4,6,0,0,6245,2,0,0
46567,1518,325.83,7,5,0,0,6246,3,0,1
46568,1532,128.93,1,2,0,0,6247,3,0,0
46569,1845,255.46,1,7,1,0,6248,4,0,0
46570,2669,173.54,7,6,1,1,6249,1,0,0
46571,4749,194.63,6,3,0,0,6250,4,0,1
46572,797,283.02,0,6,0,0,6251,3,0,0
46573,4576,245.01,5,6,1,0,6252,1,0,0
46574,1780,123.82,5,2,1,2,6253,2,0,0
46575,4993,155.97,3,2,1,0,6254,2,0,0
46576,586,400.76,3,5,0,0,6255,1,0,0
46577,1379,154.2,2,1,1,1,6256,0,0,0
46578,4358,249.98,2,5,1,2,6257,5,0,0
46579,4791,223.3,4,0,1,1,6258,1,0,0
46580,3811,369.01,2,2,0,1,6259,0,0,0
46581,4032,358.38,6,4,0,1,6260,1,0,0
46582,2725,167.9,2,1,1,2,6261,0,0,0
46583,1848,139.69,3,3,0,0,6262,6,0,0
46584,2238,147.66,3,1,1,0,6263,0,0,0
46585,1042,146.92,4,5,0,0,6264,2,0,0
46586,4840,198.52,3,7,0,1,6265,3,1,0
46587,3486,155.58,2,5,1,2,6266,1,0,0
46588,243,281.07,0,6,0,2,6267,3,0,0
46589,2101,147.73,2,0,0,2,6268,3,0,0
46590,1250,488.38,4,3,0,2,6269,1,0,1
46591,1738,205.93,5,2,1,2,6270,1,0,0
46592,3670,154.17,7,5,0,2,6271,2,0,0
46593,1919,189.54,1,3,0,1,6272,2,0,0
46594,4415,154.91,1,1,0,1,6273,1,0,0
46595,2755,176.94,1,3,0,0,6274,2,0,0
46596,1393,178.71,6,7,0,0,6275,2,0,1
46597,248,234.95,2,3,1,0,6276,5,0,0
46598,4273,166.36,3,4,1,0,6277,2,0,0
46599,1686,356.53,3,4,1,1,6278,5,0,0
46600,1932,127.29,5,2,0,2,6279,1,0,0
46601,4017,149.97,0,2,0,0,6280,2,0,1
46602,4109,228.95,1,0,0,0,6281,1,0,0
46603,3433,191.56,6,6,1,0,6282,2,0,0
46604,4385,129.59,3,2,1,2,6283,3,0,0
46605,4527,253.46,5,5,1,0,6284,0,1,1
46606,3985,206.28,1,1,1,0,6285,1,0,0
46607,3823,189.16,4,6,1,0,6286,4,0,0
46608,2082,286.06,4,7,0,0,6287,1,0,0
46609,1348,262.81,4,3,1,2,6288,3,0,0
46610,4737,149.39,3,2,0,0,6289,2,1,1
46611,133,181.96,1,6,0,1,6290,3,1,1
46612,3624,275.87,4,6,1,0,6291,3,1,0
46613,1855,124.36,2,1,1,2,6292,0,0,0
46614,2945,150.87,5,0,1,2,6293,1,0,0
46615,401,158.36,0,0,1,0,6294,1,0,0
46616,606,144.43,5,3,1,0,6295,2,0,0
46617,4707,175.81,5,5,0,1,6296,2,0,1
46618,132,246.25,2,3,0,2,6297,3,0,1
46619,4489,171.25,2,4,0,0,6298,3,0,0
46620,4909,122.49,0,6,0,2,6299,2,0,0
46621,4677,272.85,0,7,0,2,6300,1,0,0
46622,4507,137.36,7,1,0,0,6301,2,0,0
46623,4441,164.17,1,5,1,0,6302,3,0,0
46624,804,120.66,3,5,0,2,6303,1,0,0
46625,3268,165.31,5,0,0,2,6304,3,0,0
46626,4290,156.56,7,7,1,0,6305,2,0,0
46627,3634,146.3,4,6,0,2,6306,1,0,0
46628,2677,340.51,6,1,1,0,6307,0,0,0
46629,1216,209.73,6,1,0,0,6308,1,0,0
46630,2478,316.64,5,2,0,2,6309,7,1,1
46631,2265,169.29,5,6,0,0,6310,5,0,0
46632,970,177.07,2,5,0,0,6311,2,0,0
46633,601,356.85,3,7,0,0,6312,1,0,1
46634,4456,167.96,7,4,0,1,6313,2,0,0
46635,1333,121.53,7,1,0,1,6314,0,0,0
46636,2717,201.89,6,7,1,0,6315,2,1,0
46637,4517,136.65,1,7,1,0,6316,1,0,0
46638,782,364.27,3,2,0,2,6317,1,0,1
46639,3809,124.75,7,0,1,2,6318,4,1,0
46640,1435,301.27,2,1,0,0,6319,5,0,0
46641,4339,131.54,0,3,0,1,6320,2,0,0
46642,1017,142.87,2,0,0,1,6321,1,0,0
46643,2220,132.19,1,5,0,0,6322,4,0,0
46644,2703,151.42,0,1,0,2,6323,2,0,0
46645,3907,128.03,6,1,1,0,6324,0,0,0
46646,2817,156.52,7,2,0,0,6325,2,0,0
46647,3992,148.71,1,3,0,0,6326,3,0,0
46648,460,227.37,4,4,1,0,6327,4,0,0
46649,3641,194.59,4,0,1,1,6328,3,0,0
46650,532,211.02,1,6,1,2,6329,1,0,0
46651,1978,172.97,3,1,0,0,6330,1,0,1
46652,3278,272.42,3,7,1,2,6331,0,0,0
46653,3765,153.92,1,4,1,0,6332,3,0,0
46654,291,160.18,0,3,0,0,6333,2,0,0
46655,3576,127.13,0,6,0,0,6334,4,0,0
46656,4755,675.38,1,5,0,0,6335,0,0,0
46657,4650,167.14,0,5,1,2,6336,3,0,0
46658,2476,316.84,2,4,0,1,6337,0,0,0
46659,513,272.21,4,4,1,1,6338,2,0,0
46660,1640,143.02,3,6,0,2,6339,2,0,0
46661,255,174.66,1,7,1,2,6340,0,0,0
46662,4817,189.97,1,5,1,0,6341,1,0,0
46663,2638,268.14,6,3,1,2,6342,1,0,0
46664,1966,127.2,3,7,1,0,6343,2,0,0
46665,51,259.93,2,7,0,0,6344,1,0,0
46666,800,128.5,5,1,1,1,6345,1,0,0
46667,100,166.66,7,1,0,0,6346,2,0,0
46668,1748,277.53,6,1,0,2,6347,4,1,1
46669,2512,140.29,2,1,0,1,6348,4,0,0
46670,237,122.78,3,2,0,0,6349,2,0,0
46671,472,122.92,4,5,0,0,6350,1,0,0
46672,2205,135.74,6,5,0,1,6351,3,0,0
46673,139,181.3,7,7,1,1,6352,2,0,0
46674,2863,297.7,3,2,0,1,6353,1,0,0
46675,1384,217.74,5,0,1,0,6354,2,0,0
46676,3096,249.76,6,2,0,2,6355,1,0,0
46677,4502,141.65,7,4,0,2,6356,3,0,0
46678,1713,157.56,0,6,0,0,6357,2,1,0
46679,951,178.45,6,7,0,0,6358,3,0,1
46680,3797,155.66,3,5,0,2,6359,2,0,1
46681,2374,230.65,6,3,1,1,6360,1,1,1
46682,1358,400.51,0,6,1,0,6361,1,1,1
46683,4425,236.28,6,5,0,0,6362,3,0,0
46684,1700,344.3,1,6,1,0,6363,2,0,0
46685,2137,426.5,1,5,0,1,6364,0,0,0
46686,4111,150.01,5,7,0,0,6365,0,1,1
46687,3373,195.59,0,4,1,2,6366,2,0,0
46688,634,235.33,2,0,1,0,6367,0,1,1
46689,1884,196.2,0,1,1,0,6368,3,0,0
46690,2317,191.98,3,4,1,0,6369,1,1,0
46691,1129,155.75,7,6,0,0,6370,2,0,0
46692,2387,179.43,1,7,1,0,6371,1,1,0
46693,392,152.33,6,1,0,0,6372,4,0,0
46694,169,139.47,6,3,0,2,6373,1,0,0
46695,3089,157.25,0,1,0,0,6374,4,0,0
46696,2053,159.78,3,3,0,1,6375,1,0,0
46697,3966,131.47,3,4,0,0,6376,4,1,0
46698,3209,172.64,3,1,1,2,6377,4,0,0
46699,4715,200.06,2,1,0,0,6378,1,0,1
46700,1186,127.79,5,6,0,0,6379,1,1,0
46701,4865,179.59,3,2,0,0,6380,3,1,0
46702,2728,126.36,4,7,1,0,6381,2,0,0
